image_id,candidate_id,image_path,image_width,image_height,x_min,y_min,x_max,y_max,relevance
72e36293c1ed,02db1c4d6d4f,train/72e36293c1ed.jpg,418,296,113,172,169,228,0.0
72e36293c1ed,03850f5c50de,train/72e36293c1ed.jpg,418,296,136,226,192,282,0.0
72e36293c1ed,0438fcee7a08,train/72e36293c1ed.jpg,418,296,187,19,243,75,0.0
72e36293c1ed,049c8b92f5ec,train/72e36293c1ed.jpg,418,296,137,206,193,262,1.0
72e36293c1ed,08aa1d030bd1,train/72e36293c1ed.jpg,418,296,134,202,190,258,1.0
72e36293c1ed,0a2cf944dad3,train/72e36293c1ed.jpg,418,296,116,207,172,263,1.0
72e36293c1ed,0b22fe181656,train/72e36293c1ed.jpg,418,296,195,41,251,97,0.0
72e36293c1ed,0bf5a7321996,train/72e36293c1ed.jpg,418,296,264,159,320,215,1.0
72e36293c1ed,0eb73e61c5fd,train/72e36293c1ed.jpg,418,296,113,209,169,265,1.0
72e36293c1ed,0fdc614205fa,train/72e36293c1ed.jpg,418,296,143,99,199,155,0.0
72e36293c1ed,110c81cfb236,train/72e36293c1ed.jpg,418,296,140,91,196,147,1.0
72e36293c1ed,1217fe0d6486,train/72e36293c1ed.jpg,418,296,123,176,179,232,0.0
72e36293c1ed,179d42de9b18,train/72e36293c1ed.jpg,418,296,117,224,173,280,1.0
72e36293c1ed,17cb9e9037af,train/72e36293c1ed.jpg,418,296,218,91,274,147,1.0
72e36293c1ed,19123f074f24,train/72e36293c1ed.jpg,418,296,187,39,243,95,0.0
72e36293c1ed,1a5c88d70781,train/72e36293c1ed.jpg,418,296,264,157,320,213,1.0
72e36293c1ed,1dd55b12503f,train/72e36293c1ed.jpg,418,296,115,216,171,272,0.0
72e36293c1ed,1ddcaa121bf8,train/72e36293c1ed.jpg,418,296,192,16,248,72,1.0
72e36293c1ed,1de04b9eae57,train/72e36293c1ed.jpg,418,296,113,204,169,260,0.0
72e36293c1ed,1ee11b1a2b10,train/72e36293c1ed.jpg,418,296,136,231,192,287,1.0
72e36293c1ed,1f69df0b635e,train/72e36293c1ed.jpg,418,296,117,194,173,250,1.0
72e36293c1ed,1fbca7f2c118,train/72e36293c1ed.jpg,418,296,128,226,184,282,0.0
72e36293c1ed,1fd1cfb57915,train/72e36293c1ed.jpg,418,296,118,218,174,274,0.0
72e36293c1ed,1ff0398cdbab,train/72e36293c1ed.jpg,418,296,176,206,232,262,0.0
72e36293c1ed,22c7e7fe8b93,train/72e36293c1ed.jpg,418,296,261,160,317,216,3.0
72e36293c1ed,23c37b971196,train/72e36293c1ed.jpg,418,296,172,208,228,264,1.0
72e36293c1ed,2524d8848b3f,train/72e36293c1ed.jpg,418,296,245,231,301,287,1.0
72e36293c1ed,26249f0019e1,train/72e36293c1ed.jpg,418,296,98,155,154,211,1.0
72e36293c1ed,26a5745dcdc9,train/72e36293c1ed.jpg,418,296,142,95,198,151,1.0
72e36293c1ed,2788ec5b5112,train/72e36293c1ed.jpg,418,296,209,93,265,149,0.0
72e36293c1ed,29057b7d6d70,train/72e36293c1ed.jpg,418,296,260,159,316,215,1.0
72e36293c1ed,2ac6eee46592,train/72e36293c1ed.jpg,418,296,138,99,194,155,0.0
72e36293c1ed,2b1f34558d42,train/72e36293c1ed.jpg,418,296,191,17,247,73,1.0
72e36293c1ed,2e69896a3d2b,train/72e36293c1ed.jpg,418,296,243,179,299,235,1.0
72e36293c1ed,303dc58e49af,train/72e36293c1ed.jpg,418,296,142,108,198,164,1.0
72e36293c1ed,31495d50833f,train/72e36293c1ed.jpg,418,296,244,229,300,285,1.0
72e36293c1ed,31535b043e36,train/72e36293c1ed.jpg,418,296,118,225,174,281,1.0
72e36293c1ed,318ff6d30480,train/72e36293c1ed.jpg,418,296,239,169,295,225,0.0
72e36293c1ed,327cb2ddf7b7,train/72e36293c1ed.jpg,418,296,244,234,300,290,0.0
72e36293c1ed,32d76f82121f,train/72e36293c1ed.jpg,418,296,194,18,250,74,1.0
72e36293c1ed,3312b64922dd,train/72e36293c1ed.jpg,418,296,263,158,319,214,1.0
72e36293c1ed,34052504135e,train/72e36293c1ed.jpg,418,296,191,36,247,92,1.0
72e36293c1ed,3586e2ec7806,train/72e36293c1ed.jpg,418,296,221,230,277,286,1.0
72e36293c1ed,3616e7260b99,train/72e36293c1ed.jpg,418,296,116,209,172,265,3.0
72e36293c1ed,36ec33f10061,train/72e36293c1ed.jpg,418,296,97,159,153,215,3.0
72e36293c1ed,38aa08d0818e,train/72e36293c1ed.jpg,418,296,213,106,269,162,3.0
72e36293c1ed,38f21220e8d8,train/72e36293c1ed.jpg,418,296,209,88,265,144,0.0
72e36293c1ed,390b9cfceb8d,train/72e36293c1ed.jpg,418,296,141,96,197,152,1.0
72e36293c1ed,3a9390e50264,train/72e36293c1ed.jpg,418,296,172,211,228,267,1.0
72e36293c1ed,3b9e623f0069,train/72e36293c1ed.jpg,418,296,241,177,297,233,3.0
72e36293c1ed,3c47d045a7c9,train/72e36293c1ed.jpg,418,296,135,208,191,264,1.0
72e36293c1ed,3c5391adaa68,train/72e36293c1ed.jpg,418,296,143,104,199,160,1.0
72e36293c1ed,3df5e1ce9466,train/72e36293c1ed.jpg,418,296,132,206,188,262,1.0
72e36293c1ed,3f2a57403d65,train/72e36293c1ed.jpg,418,296,193,19,249,75,3.0
72e36293c1ed,409b724b7308,train/72e36293c1ed.jpg,418,296,119,210,175,266,1.0
72e36293c1ed,4170fcc5b38c,train/72e36293c1ed.jpg,418,296,144,108,200,164,1.0
72e36293c1ed,41bd1bc56851,train/72e36293c1ed.jpg,418,296,170,205,226,261,1.0
72e36293c1ed,421a9ba43937,train/72e36293c1ed.jpg,418,296,241,175,297,231,1.0
72e36293c1ed,423b9fb34ff7,train/72e36293c1ed.jpg,418,296,95,161,151,217,1.0
72e36293c1ed,429bb51c73e7,train/72e36293c1ed.jpg,418,296,120,192,176,248,1.0
72e36293c1ed,440cdef94dca,train/72e36293c1ed.jpg,418,296,118,191,174,247,1.0
72e36293c1ed,445b90c98dd8,train/72e36293c1ed.jpg,418,296,118,224,174,280,1.0
72e36293c1ed,4512e7edc60f,train/72e36293c1ed.jpg,418,296,110,179,166,235,0.0
72e36293c1ed,4559964f77f9,train/72e36293c1ed.jpg,418,296,258,159,314,215,0.0
72e36293c1ed,45a6eca4e36f,train/72e36293c1ed.jpg,418,296,116,184,172,240,0.0
72e36293c1ed,45d17431ca1e,train/72e36293c1ed.jpg,418,296,99,157,155,213,1.0
72e36293c1ed,46256c23d1b0,train/72e36293c1ed.jpg,418,296,218,236,274,292,1.0
72e36293c1ed,46fd0b84eea4,train/72e36293c1ed.jpg,418,296,183,38,239,94,0.0
72e36293c1ed,478363185ebd,train/72e36293c1ed.jpg,418,296,114,209,170,265,1.0
72e36293c1ed,47d7d39e0b40,train/72e36293c1ed.jpg,418,296,199,19,255,75,0.0
72e36293c1ed,48591a6966f2,train/72e36293c1ed.jpg,418,296,264,160,320,216,1.0
72e36293c1ed,486c34e65c49,train/72e36293c1ed.jpg,418,296,130,228,186,284,1.0
72e36293c1ed,4968c39ed9f5,train/72e36293c1ed.jpg,418,296,195,16,251,72,1.0
72e36293c1ed,4a1a9e995268,train/72e36293c1ed.jpg,418,296,135,230,191,286,1.0
72e36293c1ed,4a835bb167ab,train/72e36293c1ed.jpg,418,296,259,159,315,215,1.0
72e36293c1ed,4ad08df697fc,train/72e36293c1ed.jpg,418,296,220,233,276,289,3.0
72e36293c1ed,4b4889139e73,train/72e36293c1ed.jpg,418,296,134,206,190,262,3.0
72e36293c1ed,4ddc2cd76b9c,train/72e36293c1ed.jpg,418,296,241,228,297,284,3.0
72e36293c1ed,4fa94f0fdeb2,train/72e36293c1ed.jpg,418,296,132,228,188,284,1.0
72e36293c1ed,500007de6f96,train/72e36293c1ed.jpg,418,296,222,233,278,289,1.0
72e36293c1ed,51ac65da76c4,train/72e36293c1ed.jpg,418,296,139,225,195,281,0.0
72e36293c1ed,52c091ff31a6,train/72e36293c1ed.jpg,418,296,219,231,275,287,1.0
72e36293c1ed,53e4b8427722,train/72e36293c1ed.jpg,418,296,242,230,298,286,1.0
72e36293c1ed,551c9a2d6f28,train/72e36293c1ed.jpg,418,296,184,37,240,93,0.0
72e36293c1ed,554da2acb5ef,train/72e36293c1ed.jpg,418,296,118,204,174,260,0.0
72e36293c1ed,572c7a3c7a9d,train/72e36293c1ed.jpg,418,296,125,210,181,266,0.0
72e36293c1ed,57aa58196f1e,train/72e36293c1ed.jpg,418,296,216,97,272,153,1.0
72e36293c1ed,589455ce2788,train/72e36293c1ed.jpg,418,296,131,232,187,288,1.0
72e36293c1ed,592fc4b2875a,train/72e36293c1ed.jpg,418,296,136,206,192,262,1.0
72e36293c1ed,5a7cabad6bb4,train/72e36293c1ed.jpg,418,296,99,160,155,216,1.0
72e36293c1ed,5a99c42f80f1,train/72e36293c1ed.jpg,418,296,134,96,190,152,0.0
72e36293c1ed,5b8350d42762,train/72e36293c1ed.jpg,418,296,113,173,169,229,0.0
72e36293c1ed,5d51ad6f5e0c,train/72e36293c1ed.jpg,418,296,122,221,178,277,0.0
72e36293c1ed,5fbc33330bbd,train/72e36293c1ed.jpg,418,296,151,107,207,163,0.0
72e36293c1ed,6044741fadad,train/72e36293c1ed.jpg,418,296,115,183,171,239,0.0
72e36293c1ed,606d81ffd219,train/72e36293c1ed.jpg,418,296,117,227,173,283,1.0
72e36293c1ed,607b91029e8a,train/72e36293c1ed.jpg,418,296,143,108,199,164,1.0
72e36293c1ed,61d757188ccc,train/72e36293c1ed.jpg,418,296,123,210,179,266,0.0
72e36293c1ed,628f274dd3ba,train/72e36293c1ed.jpg,418,296,219,236,275,292,1.0
72e36293c1ed,6466fe28ab91,train/72e36293c1ed.jpg,418,296,130,206,186,262,1.0
72e36293c1ed,653cf6cb4267,train/72e36293c1ed.jpg,418,296,200,33,256,89,0.0
72e36293c1ed,66e97f21fb6f,train/72e36293c1ed.jpg,418,296,239,233,295,289,0.0
72e36293c1ed,68c03d9d242c,train/72e36293c1ed.jpg,418,296,171,206,227,262,1.0
72e36293c1ed,68d1798e3e22,train/72e36293c1ed.jpg,418,296,144,87,200,143,0.0
72e36293c1ed,6c9699a3c00b,train/72e36293c1ed.jpg,418,296,119,225,175,281,1.0
72e36293c1ed,6d428700c5d7,train/72e36293c1ed.jpg,418,296,210,103,266,159,0.0
72e36293c1ed,6e13f69b7ff9,train/72e36293c1ed.jpg,418,296,166,204,222,260,0.0
72e36293c1ed,6e19faafeaef,train/72e36293c1ed.jpg,418,296,216,107,272,163,1.0
72e36293c1ed,6e7f271922c3,train/72e36293c1ed.jpg,418,296,215,90,271,146,1.0
72e36293c1ed,70ad1b54ea3d,train/72e36293c1ed.jpg,418,296,141,104,197,160,1.0
72e36293c1ed,71ac8cd4f49e,train/72e36293c1ed.jpg,418,296,245,178,301,234,1.0
72e36293c1ed,73366879ad9d,train/72e36293c1ed.jpg,418,296,215,100,271,156,0.0
72e36293c1ed,733ae8228922,train/72e36293c1ed.jpg,418,296,227,228,283,284,0.0
72e36293c1ed,74375fc7c97a,train/72e36293c1ed.jpg,418,296,136,109,192,165,0.0
72e36293c1ed,746fb472fe94,train/72e36293c1ed.jpg,418,296,135,205,191,261,1.0
72e36293c1ed,78fb263648e7,train/72e36293c1ed.jpg,418,296,116,190,172,246,1.0
72e36293c1ed,797486d284ad,train/72e36293c1ed.jpg,418,296,209,112,265,168,0.0
72e36293c1ed,7bbec95ba73f,train/72e36293c1ed.jpg,418,296,217,232,273,288,0.0
72e36293c1ed,7c04f1f61c8c,train/72e36293c1ed.jpg,418,296,169,213,225,269,0.0
72e36293c1ed,7c3e6a7b3467,train/72e36293c1ed.jpg,418,296,121,228,177,284,1.0
72e36293c1ed,7c9ec7f92a91,train/72e36293c1ed.jpg,418,296,240,228,296,284,1.0
72e36293c1ed,7ce28be6aab8,train/72e36293c1ed.jpg,418,296,139,89,195,145,1.0
72e36293c1ed,7d145e8f6db4,train/72e36293c1ed.jpg,418,296,118,230,174,286,0.0
72e36293c1ed,7d1a7b3087ab,train/72e36293c1ed.jpg,418,296,217,92,273,148,3.0
72e36293c1ed,7ec4c0abc19d,train/72e36293c1ed.jpg,418,296,233,228,289,284,0.0
72e36293c1ed,7efaec43e5d2,train/72e36293c1ed.jpg,418,296,133,230,189,286,3.0
72e36293c1ed,806e725d4ba8,train/72e36293c1ed.jpg,418,296,240,181,296,237,0.0
72e36293c1ed,83b8985afaeb,train/72e36293c1ed.jpg,418,296,142,94,198,150,1.0
72e36293c1ed,86555f1fd0c3,train/72e36293c1ed.jpg,418,296,192,36,248,92,1.0
72e36293c1ed,8728f800bf85,train/72e36293c1ed.jpg,418,296,264,161,320,217,1.0
72e36293c1ed,887c44bdd3e4,train/72e36293c1ed.jpg,418,296,115,174,171,230,1.0
72e36293c1ed,895ce932a24c,train/72e36293c1ed.jpg,418,296,139,91,195,147,1.0
72e36293c1ed,89d54f2829c6,train/72e36293c1ed.jpg,418,296,216,105,272,161,1.0
72e36293c1ed,8a4b4014da96,train/72e36293c1ed.jpg,418,296,266,160,322,216,1.0
72e36293c1ed,8ab392428d2b,train/72e36293c1ed.jpg,418,296,115,208,171,264,1.0
72e36293c1ed,8bebbced430d,train/72e36293c1ed.jpg,418,296,191,38,247,94,3.0
72e36293c1ed,8dae78142fc9,train/72e36293c1ed.jpg,418,296,134,204,190,260,1.0
72e36293c1ed,8e16a40826b4,train/72e36293c1ed.jpg,418,296,117,177,173,233,1.0
72e36293c1ed,8e4a5b3b3411,train/72e36293c1ed.jpg,418,296,117,226,173,282,1.0
72e36293c1ed,8f67cc5cebf3,train/72e36293c1ed.jpg,418,296,219,230,275,286,1.0
72e36293c1ed,8f9d5ce651c6,train/72e36293c1ed.jpg,418,296,145,106,201,162,3.0
72e36293c1ed,907fc44163c4,train/72e36293c1ed.jpg,418,296,132,230,188,286,1.0
72e36293c1ed,91fa292c577f,train/72e36293c1ed.jpg,418,296,139,94,195,150,1.0
72e36293c1ed,93c5f4df99dd,train/72e36293c1ed.jpg,418,296,119,176,175,232,1.0
72e36293c1ed,94755c9c0466,train/72e36293c1ed.jpg,418,296,116,193,172,249,1.0
72e36293c1ed,9486810f80ab,train/72e36293c1ed.jpg,418,296,95,160,151,216,1.0
72e36293c1ed,95a39a609893,train/72e36293c1ed.jpg,418,296,240,230,296,286,1.0
72e36293c1ed,978548127308,train/72e36293c1ed.jpg,418,296,98,162,154,218,1.0
72e36293c1ed,97a269247397,train/72e36293c1ed.jpg,418,296,191,19,247,75,1.0
72e36293c1ed,9b137a94e536,train/72e36293c1ed.jpg,418,296,121,226,177,282,1.0
72e36293c1ed,9be44b4377d8,train/72e36293c1ed.jpg,418,296,264,158,320,214,1.0
72e36293c1ed,a1ab7e420a62,train/72e36293c1ed.jpg,418,296,208,108,264,164,0.0
72e36293c1ed,a3d2313326bc,train/72e36293c1ed.jpg,418,296,112,227,168,283,0.0
72e36293c1ed,a3d506580eaa,train/72e36293c1ed.jpg,418,296,197,30,253,86,0.0
72e36293c1ed,a4bb3ae75113,train/72e36293c1ed.jpg,418,296,120,194,176,250,1.0
72e36293c1ed,a54b5e0fe305,train/72e36293c1ed.jpg,418,296,93,154,149,210,0.0
72e36293c1ed,a6c1ed0526e6,train/72e36293c1ed.jpg,418,296,212,93,268,149,0.0
72e36293c1ed,a7a7d2bf6c85,train/72e36293c1ed.jpg,418,296,245,224,301,280,0.0
72e36293c1ed,a7cca5c4d6d9,train/72e36293c1ed.jpg,418,296,114,191,170,247,0.0
72e36293c1ed,a7f27e7b5df5,train/72e36293c1ed.jpg,418,296,96,165,152,221,0.0
72e36293c1ed,a8621ad2a1ca,train/72e36293c1ed.jpg,418,296,111,208,167,264,0.0
72e36293c1ed,aa43eb1aeda7,train/72e36293c1ed.jpg,418,296,220,236,276,292,1.0
72e36293c1ed,aba1bdcc98a9,train/72e36293c1ed.jpg,418,296,99,161,155,217,1.0
72e36293c1ed,ac03aa3f767c,train/72e36293c1ed.jpg,418,296,213,108,269,164,1.0
72e36293c1ed,acbc8616434e,train/72e36293c1ed.jpg,418,296,168,209,224,265,1.0
72e36293c1ed,ad6ec74b4f9c,train/72e36293c1ed.jpg,418,296,131,209,187,265,0.0
72e36293c1ed,aed10e93d474,train/72e36293c1ed.jpg,418,296,121,197,177,253,0.0
72e36293c1ed,afa543958ff4,train/72e36293c1ed.jpg,418,296,119,177,175,233,1.0
72e36293c1ed,b14894b8c754,train/72e36293c1ed.jpg,418,296,131,204,187,260,1.0
72e36293c1ed,b500d5c39324,train/72e36293c1ed.jpg,418,296,189,38,245,94,1.0
72e36293c1ed,b6455de15c28,train/72e36293c1ed.jpg,418,296,194,16,250,72,1.0
72e36293c1ed,b6607b354b56,train/72e36293c1ed.jpg,418,296,119,186,175,242,0.0
72e36293c1ed,b6e0ad9c38fd,train/72e36293c1ed.jpg,418,296,241,178,297,234,1.0
72e36293c1ed,b8abab20d1de,train/72e36293c1ed.jpg,418,296,120,175,176,231,1.0
72e36293c1ed,b8e7de0e21c2,train/72e36293c1ed.jpg,418,296,234,231,290,287,0.0
72e36293c1ed,b9b37e1dc76d,train/72e36293c1ed.jpg,418,296,239,177,295,233,1.0
72e36293c1ed,b9d25a2ba2bf,train/72e36293c1ed.jpg,418,296,112,211,168,267,0.0
72e36293c1ed,b9de6351ee94,train/72e36293c1ed.jpg,418,296,241,230,297,286,1.0
72e36293c1ed,bac2fea794b5,train/72e36293c1ed.jpg,418,296,90,159,146,215,0.0
72e36293c1ed,badd4a520f85,train/72e36293c1ed.jpg,418,296,188,14,244,70,0.0
72e36293c1ed,bae70bcf8d86,train/72e36293c1ed.jpg,418,296,138,105,194,161,0.0
72e36293c1ed,bb3ae33e4e3f,train/72e36293c1ed.jpg,418,296,95,159,151,215,1.0
72e36293c1ed,bc561d8ca3a0,train/72e36293c1ed.jpg,418,296,114,177,170,233,0.0
72e36293c1ed,be0d439115ad,train/72e36293c1ed.jpg,418,296,170,209,226,265,3.0
72e36293c1ed,be688ee35713,train/72e36293c1ed.jpg,418,296,131,206,187,262,1.0
72e36293c1ed,c0be4e67df3e,train/72e36293c1ed.jpg,418,296,215,92,271,148,1.0
72e36293c1ed,c14130357e06,train/72e36293c1ed.jpg,418,296,259,154,315,210,0.0
72e36293c1ed,c1e1c1b8919a,train/72e36293c1ed.jpg,418,296,188,31,244,87,0.0
72e36293c1ed,c1e52bc621ed,train/72e36293c1ed.jpg,418,296,116,174,172,230,3.0
72e36293c1ed,c4dfe8cf6604,train/72e36293c1ed.jpg,418,296,241,179,297,235,1.0
72e36293c1ed,c8227b12aeac,train/72e36293c1ed.jpg,418,296,114,175,170,231,1.0
72e36293c1ed,c859bbf8855b,train/72e36293c1ed.jpg,418,296,141,93,197,149,3.0
72e36293c1ed,c8747890c043,train/72e36293c1ed.jpg,418,296,145,103,201,159,1.0
72e36293c1ed,c8cdb41c6e14,train/72e36293c1ed.jpg,418,296,128,236,184,292,0.0
72e36293c1ed,c8ef89a35ec2,train/72e36293c1ed.jpg,418,296,261,161,317,217,1.0
72e36293c1ed,cd43c2a387d2,train/72e36293c1ed.jpg,418,296,100,159,156,215,1.0
72e36293c1ed,cd84dcbe6fed,train/72e36293c1ed.jpg,418,296,166,209,222,265,0.0
72e36293c1ed,d2e86b05a4df,train/72e36293c1ed.jpg,418,296,222,94,278,150,0.0
72e36293c1ed,d39a7f515884,train/72e36293c1ed.jpg,418,296,120,191,176,247,1.0
72e36293c1ed,d40045500cb9,train/72e36293c1ed.jpg,418,296,239,179,295,235,1.0
72e36293c1ed,d41dfd531b88,train/72e36293c1ed.jpg,418,296,240,179,296,235,1.0
72e36293c1ed,d4532cb300fc,train/72e36293c1ed.jpg,418,296,190,15,246,71,0.0
72e36293c1ed,d487350c0c98,train/72e36293c1ed.jpg,418,296,118,192,174,248,3.0
72e36293c1ed,d4915ffddd3b,train/72e36293c1ed.jpg,418,296,215,96,271,152,1.0
72e36293c1ed,d4a23a2647a7,train/72e36293c1ed.jpg,418,296,137,95,193,151,1.0
72e36293c1ed,d4d3f41cb8b7,train/72e36293c1ed.jpg,418,296,212,106,268,162,1.0
72e36293c1ed,d7ef0db9b173,train/72e36293c1ed.jpg,418,296,138,93,194,149,1.0
72e36293c1ed,db5846c5aa66,train/72e36293c1ed.jpg,418,296,239,175,295,231,1.0
72e36293c1ed,dbe978aa4e16,train/72e36293c1ed.jpg,418,296,166,201,222,257,0.0
72e36293c1ed,dcc1b3ddafb9,train/72e36293c1ed.jpg,418,296,194,39,250,95,1.0
72e36293c1ed,de9b3942fdf2,train/72e36293c1ed.jpg,418,296,214,102,270,158,1.0
72e36293c1ed,e0462ed3197b,train/72e36293c1ed.jpg,418,296,116,195,172,251,1.0
72e36293c1ed,e52b3aa6d2b0,train/72e36293c1ed.jpg,418,296,217,108,273,164,0.0
72e36293c1ed,e570f0c9f2e1,train/72e36293c1ed.jpg,418,296,214,108,270,164,1.0
72e36293c1ed,e619de728e49,train/72e36293c1ed.jpg,418,296,120,229,176,285,1.0
72e36293c1ed,e71f71c71d6f,train/72e36293c1ed.jpg,418,296,218,113,274,169,0.0
72e36293c1ed,e87ba047eefa,train/72e36293c1ed.jpg,418,296,214,97,270,153,0.0
72e36293c1ed,e88d94b4b738,train/72e36293c1ed.jpg,418,296,244,179,300,235,0.0
72e36293c1ed,ec0bf4544ea3,train/72e36293c1ed.jpg,418,296,133,227,189,283,1.0
72e36293c1ed,ed0896578904,train/72e36293c1ed.jpg,418,296,221,232,277,288,1.0
72e36293c1ed,ed566f8cda17,train/72e36293c1ed.jpg,418,296,194,19,250,75,1.0
72e36293c1ed,ed7d6a18c5fd,train/72e36293c1ed.jpg,418,296,171,210,227,266,1.0
72e36293c1ed,f045682b4a73,train/72e36293c1ed.jpg,418,296,219,94,275,150,1.0
72e36293c1ed,f25211989ec3,train/72e36293c1ed.jpg,418,296,133,229,189,285,1.0
72e36293c1ed,f2e779aee2f8,train/72e36293c1ed.jpg,418,296,193,45,249,101,0.0
72e36293c1ed,f31c6c22f10d,train/72e36293c1ed.jpg,418,296,219,234,275,290,1.0
72e36293c1ed,f45748fa1ac7,train/72e36293c1ed.jpg,418,296,223,230,279,286,0.0
72e36293c1ed,f72aa6c40332,train/72e36293c1ed.jpg,418,296,142,92,198,148,1.0
72e36293c1ed,fa21d3f835e0,train/72e36293c1ed.jpg,418,296,118,226,174,282,3.0
72e36293c1ed,fa6443994611,train/72e36293c1ed.jpg,418,296,170,206,226,262,1.0
72e36293c1ed,fe4b1fb154cc,train/72e36293c1ed.jpg,418,296,144,104,200,160,1.0
72e36293c1ed,fe7dc5267c50,train/72e36293c1ed.jpg,418,296,195,20,251,76,1.0
76b21cbb54ca,04edecc776ed,train/76b21cbb54ca.jpg,882,402,646,172,702,228,1.0
76b21cbb54ca,061adde7764d,train/76b21cbb54ca.jpg,882,402,512,170,568,226,0.0
76b21cbb54ca,0629c84aa293,train/76b21cbb54ca.jpg,882,402,164,343,220,399,1.0
76b21cbb54ca,0631342017f0,train/76b21cbb54ca.jpg,882,402,164,342,220,398,3.0
76b21cbb54ca,07d01b0f0a07,train/76b21cbb54ca.jpg,882,402,642,170,698,226,1.0
76b21cbb54ca,0a61b4f20c05,train/76b21cbb54ca.jpg,882,402,159,154,215,210,1.0
76b21cbb54ca,0b319c9d08df,train/76b21cbb54ca.jpg,882,402,165,343,221,399,1.0
76b21cbb54ca,0c7d3546e1b5,train/76b21cbb54ca.jpg,882,402,163,155,219,211,3.0
76b21cbb54ca,0d8bd27294b5,train/76b21cbb54ca.jpg,882,402,646,173,702,229,1.0
76b21cbb54ca,0f3921bcad3c,train/76b21cbb54ca.jpg,882,402,164,344,220,400,1.0
76b21cbb54ca,160f871666b5,train/76b21cbb54ca.jpg,882,402,163,340,219,396,1.0
76b21cbb54ca,175de5bc8cde,train/76b21cbb54ca.jpg,882,402,342,157,398,213,1.0
76b21cbb54ca,18dc282b2442,train/76b21cbb54ca.jpg,882,402,340,160,396,216,3.0
76b21cbb54ca,1aa897bf95ee,train/76b21cbb54ca.jpg,882,402,347,164,403,220,0.0
76b21cbb54ca,1d4805f79cc1,train/76b21cbb54ca.jpg,882,402,506,163,562,219,1.0
76b21cbb54ca,1d5510cb88c0,train/76b21cbb54ca.jpg,882,402,342,159,398,215,1.0
76b21cbb54ca,1e1e2e90b3a0,train/76b21cbb54ca.jpg,882,402,341,156,397,212,1.0
76b21cbb54ca,2558c09488eb,train/76b21cbb54ca.jpg,882,402,644,172,700,228,1.0
76b21cbb54ca,2705039f8454,train/76b21cbb54ca.jpg,882,402,508,162,564,218,1.0
76b21cbb54ca,2b5d399db4ef,train/76b21cbb54ca.jpg,882,402,643,172,699,228,3.0
76b21cbb54ca,2b8bd25d3d85,train/76b21cbb54ca.jpg,882,402,647,172,703,228,0.0
76b21cbb54ca,2fd1a2173a8e,train/76b21cbb54ca.jpg,882,402,644,171,700,227,1.0
76b21cbb54ca,308a7c8e09d0,train/76b21cbb54ca.jpg,882,402,512,160,568,216,0.0
76b21cbb54ca,34a835c5ce1c,train/76b21cbb54ca.jpg,882,402,337,157,393,213,1.0
76b21cbb54ca,397e048f773b,train/76b21cbb54ca.jpg,882,402,158,335,214,391,0.0
76b21cbb54ca,399b45b467d8,train/76b21cbb54ca.jpg,882,402,161,156,217,212,1.0
76b21cbb54ca,3d759d5aeeba,train/76b21cbb54ca.jpg,882,402,159,155,215,211,1.0
76b21cbb54ca,4245ed8d525d,train/76b21cbb54ca.jpg,882,402,340,163,396,219,1.0
76b21cbb54ca,4a562c9ae72d,train/76b21cbb54ca.jpg,882,402,504,170,560,226,0.0
76b21cbb54ca,4afaf542c8f6,train/76b21cbb54ca.jpg,882,402,162,154,218,210,1.0
76b21cbb54ca,4d22cccf4677,train/76b21cbb54ca.jpg,882,402,161,340,217,396,1.0
76b21cbb54ca,4dc6856f14b1,train/76b21cbb54ca.jpg,882,402,344,163,400,219,0.0
76b21cbb54ca,4ecb24608f14,train/76b21cbb54ca.jpg,882,402,642,171,698,227,1.0
76b21cbb54ca,522e21fabda5,train/76b21cbb54ca.jpg,882,402,508,167,564,223,1.0
76b21cbb54ca,531be8439d85,train/76b21cbb54ca.jpg,882,402,509,173,565,229,0.0
76b21cbb54ca,5361eaadc976,train/76b21cbb54ca.jpg,882,402,509,163,565,219,1.0
76b21cbb54ca,56bd07f9aded,train/76b21cbb54ca.jpg,882,402,509,171,565,227,0.0
76b21cbb54ca,58182f1e6ab5,train/76b21cbb54ca.jpg,882,402,640,175,696,231,1.0
76b21cbb54ca,5d9b33835a6b,train/76b21cbb54ca.jpg,882,402,161,154,217,210,1.0
76b21cbb54ca,6084451fe88f,train/76b21cbb54ca.jpg,882,402,510,164,566,220,1.0
76b21cbb54ca,61e496602595,train/76b21cbb54ca.jpg,882,402,516,164,572,220,0.0
76b21cbb54ca,64bdf9f87d59,train/76b21cbb54ca.jpg,882,402,346,159,402,215,0.0
76b21cbb54ca,682393959cc3,train/76b21cbb54ca.jpg,882,402,164,345,220,401,1.0
76b21cbb54ca,6b0a0d2b5c27,train/76b21cbb54ca.jpg,882,402,339,160,395,216,1.0
76b21cbb54ca,6c1ee45d09a6,train/76b21cbb54ca.jpg,882,402,163,156,219,212,1.0
76b21cbb54ca,6e5f47d8b41c,train/76b21cbb54ca.jpg,882,402,645,173,701,229,1.0
76b21cbb54ca,6efcd60e674f,train/76b21cbb54ca.jpg,882,402,341,159,397,215,1.0
76b21cbb54ca,70911e1d2fe5,train/76b21cbb54ca.jpg,882,402,341,163,397,219,1.0
76b21cbb54ca,712a59d49bb5,train/76b21cbb54ca.jpg,882,402,161,344,217,400,1.0
